ID;ANNEE_N;BILAN;CODACTIVBCT;ETAT;RB_31_12_N;CTX_31_12_N;CTX_N1;CLS_31_12_N;CONSOLID_31_12_N;CONSOLID_N1;MAX_CLS_N1;ANC_IMP_31_12_N;MAX_ANC_IMP_N1;SECTEUR_NOTATION;CLS_31_12_N1
2708;2009;1;51652;SC;183744;0;0;0;0;0;0;;;COMMERCE;0
2708;2014;1;51652;SC;285974;0;0;1;0;0;0;15;;COMMERCE;0
452;2008;1;52460;SC;29155;0;0;0;0;0;0;;;COMMERCE;0
467;2007;1;51460;SC;102659;0;0;0;0;0;0;;;COMMERCE;0
3643;2006;0;52460;SC;13994;0;0;0;0;0;2;;;COMMERCE;
2309;2006;1;74201;SC;5013;0;0;0;0;0;0;;;INDUSTRIE;
3612;2010;0;74201;SC;4352;0;0;1;0;0;2;;;INDUSTRIE;
4087;2015;0;51532;DCTX;790029;1;1;4;1;1;4;;;INDUSTRIE;
644;2004;1;15710;SC;2080893;0;0;0;0;0;0;;;INDUSTRIE;0
678;2004;0;72100;SC;500;0;0;0;0;0;0;;;INDUSTRIE;0
4851;2004;0;0;SC;69040;0;0;0;0;0;4;;213;INDUSTRIE;0
4466;2004;0;51450;SC;107582;0;0;0;0;0;0;;;INDUSTRIE;0
4812;2004;1;45211;SC;257285;0;0;0;0;0;0;;17;INDUSTRIE;0
4353;2004;1;51410;SC;63269;0;0;0;0;0;0;;;INDUSTRIE;0
1196;2005;1;55110;SC;157877;0;0;0;0;0;0;;;INDUSTRIE;
1624;2005;0;28751;SD;39274;0;0;0;0;0;2;;;INDUSTRIE;0
355;2005;1;52450;SC;46462;0;0;0;0;0;0;;;INDUSTRIE;
917;2005;0;55110;SC;1103135;0;0;1;0;0;3;;32;COMMERCE;
411;2005;1;51651;SC;449101;0;0;0;0;0;1;;12;COMMERCE;
2625;2006;0;52450;SC;39889;0;0;0;0;0;0;;;COMMERCE;0
4575;2006;0;67200;SC;97567;0;0;0;0;0;0;;;COMMERCE;0
731;2007;1;34300;SC;379426;0;0;0;0;0;0;;;COMMERCE;1
2751;2007;1;28520;SD;433;0;0;0;0;0;0;;;COMMERCE;1
3321;2007;0;5010;SC;165485;0;0;0;0;0;0;;;COMMERCE;1
368;2007;1;55110;SC;2908986;0;0;1;1;1;2;;185;COMMERCE;0
4806;2008;0;19301;SC;31182;0;0;0;0;0;0;;;COMMERCE;0
4261;2008;1;55110;SC;1064780;0;0;1;0;0;1;;63;COMMERCE;
4527;2008;0;52450;SD;5484;0;0;0;0;0;0;;;COMMERCE;
4988;2008;0;19100;DC;341;0;0;2;0;0;0;;;COMMERCE;
2412;2008;0;15421;DIC;164937;0;1;4;0;0;4;336;367;SERVICES;
972;2008;0;25110;SC;268199;0;0;1;1;1;1;;29;TOURISME;
3509;2009;1;24300;SC;1042638;0;0;1;0;0;1;2;5;TOURISME;
2761;2009;0;50500;SC;30818;0;0;0;1;1;0;;;TOURISME;0
2191;2010;0;85120;SD;9130;0;0;0;0;0;0;;;TOURISME;0
91;2010;0;0;SC;8000;0;0;0;0;0;0;;;TOURISME;0
878;2010;1;51340;SC;18204;0;0;0;0;0;0;;;TOURISME;0
540;2010;1;51532;SC;1007845;0;0;0;0;0;0;;15;TOURISME;0
2087;2011;1;45214;DIC;634444;0;0;4;0;0;4;164;316;TOURISME;0
4130;2011;1;17110;SC;42298;0;0;0;0;0;0;;;TOURISME;
3402;2011;1;51130;SC;19953;0;0;0;0;0;0;;;TOURISME;
4596;2011;0;45310;DC;34;0;0;3;0;0;4;;;TOURISME;0
3359;2010;1;15331;SC;158048;0;0;0;0;0;0;;;TOURISME;
4061;2007;0;63300;SC;41749;0;0;0;0;0;0;;;TOURISME;
1724;2007;0;51110;DCTX;300;1;1;4;1;1;4;;;SERVICES;
4082;2007;1;19100;SC;123199;0;0;0;0;0;0;;;SERVICES;
2330;2016;0;20100;SD;1258;0;0;0;0;0;0;;;COMMERCE;
3786;2013;0;40200;SC;122692;0;0;0;0;0;0;;;COMMERCE;
2293;2010;0;24510;SC;102093;0;0;0;0;0;0;;;COMMERCE;
1014;2011;0;51110;SC;2600;0;0;0;0;0;0;;;COMMERCE;
3561;2011;0;55110;SC;18177;0;0;0;0;0;0;;;COMMERCE;
3692;2011;1;14210;SC;11687;0;0;0;0;0;0;;;COMMERCE;0
102;2012;0;36630;SD;6015;0;0;0;0;0;0;;14;COMMERCE;0
1373;2012;1;55110;SC;690168;0;0;0;0;0;0;;32;COMMERCE;0
791;2012;0;24510;DC;361;0;0;4;0;0;4;;;COMMERCE;0
4585;2012;1;45310;SC;292329;0;0;0;0;0;0;;;COMMERCE;0
4600;2012;0;52460;SC;92177;0;0;0;0;0;1;;32;TOURISME;1
2581;2013;0;51160;SD;838;0;0;0;0;0;0;;;TOURISME;1
504;2014;1;28720;SC;1102251;0;0;0;0;0;0;;33;TOURISME;0
1875;2014;0;50500;DC;584;0;0;4;0;0;4;;;TOURISME;1
654;2014;0;45310;DIC;286776;0;0;2;0;0;4;161;526;TOURISME;1
2976;2014;0;52450;SC;20684;0;0;0;0;0;0;;;TOURISME;0
898;2015;0;22220;SD;92200;0;0;0;0;0;0;;;TOURISME;
671;2015;1;45120;SC;479383;0;0;0;1;1;0;;30;INDUSTRIE;
3626;2015;1;63300;SC;578061;0;0;0;0;0;0;;3;INDUSTRIE;
2393;2016;0;22210;SD;6;0;0;0;0;0;0;;;INDUSTRIE;
3214;2016;0;36630;SD;965;0;0;0;0;0;0;;;INDUSTRIE;
30;2016;0;52120;DCTX;794;1;1;4;0;0;4;;;SERVICES;
1432;2016;0;52330;SD;1398;0;0;0;0;0;2;;;SERVICES;
2285;2004;1;50300;SC;11533;0;0;0;0;0;1;;62;SERVICES;
4490;2005;0;19100;SC;61071;0;0;0;0;0;0;;;SERVICES;
2503;2005;1;52111;SC;40592;0;0;0;0;0;1;;63;SERVICES;
1551;2005;0;15820;SC;36954;0;0;0;0;0;1;;;SERVICES;
4907;2006;1;31101;SC;153809;0;0;0;0;0;0;;;SERVICES;0
476;2006;0;55110;SD;96144;0;0;1;0;0;1;;;SERVICES;
4550;2007;0;51110;DIC;54602;0;1;4;0;0;4;458;549;SERVICES;0
2558;2007;1;45211;SD;6900;0;0;0;0;0;0;;32;SERVICES;
1712;2007;0;52481;SC;19459;0;0;0;0;0;0;;;SERVICES;
934;2007;1;45310;SC;274681;0;0;0;0;0;0;;;SERVICES;
2740;2008;0;51460;SC;963797;0;0;0;0;0;1;;124;SERVICES;
3105;2012;1;62100;SC;34803721;0;0;0;0;0;0;;;SERVICES;
2901;2013;0;52260;SC;43799;0;0;0;0;0;0;;;SERVICES;
3908;2004;1;51460;SC;95466;0;0;0;0;0;0;;;SERVICES;
3590;2015;0;52410;SD;2165;0;0;0;0;0;0;;;SERVICES;
3879;2005;1;51440;SC;1804394;0;0;1;0;0;1;;32;SERVICES;
1465;2005;0;26700;SD;288;0;0;0;0;0;0;;;SERVICES;
3288;2010;0;70203;SC;60974;0;0;0;0;0;0;;;SERVICES;0
2119;2014;1;17110;SD;45169;0;0;0;0;0;0;;;COMMERCE;
1590;2004;0;55110;SC;18059;0;0;0;0;0;0;;;COMMERCE;
2153;2004;0;55302;SC;103834;0;0;0;0;0;0;;;COMMERCE;
4330;2012;1;51430;SC;108163;0;0;0;0;0;0;;;COMMERCE;
3931;2008;0;63300;SC;47592;0;0;0;0;0;0;;;COMMERCE;
343;2010;1;50100;SC;49689751;0;0;0;0;0;0;;;COMMERCE;
4604;2011;0;91330;SC;1154391;0;0;0;0;0;0;;1;COMMERCE;
254;2016;0;67200;SD;2219484;0;0;0;0;0;0;;;COMMERCE;
492;2006;1;15930;SC;369737;0;0;0;0;0;0;;4;COMMERCE;
498;2014;0;24520;SC;11328;0;0;0;0;0;0;;;COMMERCE;
449;2014;0;74302;SC;13851;0;0;0;0;0;0;;;COMMERCE;
2321;2011;0;51110;SC;45879;0;0;0;0;0;0;;;COMMERCE;
355;2010;1;52450;SC;13107;0;0;0;0;0;0;;;COMMERCE;
3153;2014;1;17110;SC;3059059;0;0;1;1;1;1;1;64;COMMERCE;
341;2016;0;17540;SD;1836634;0;0;1;1;1;1;;34;SERVICES;
1711;2012;1;51660;SC;2226770;0;0;1;0;0;1;12;43;SERVICES;
4211;2010;1;55110;SC;21300;0;0;0;0;0;0;;;COMMERCE;
4211;2009;0;55110;SC;21300;0;0;0;0;0;0;;;COMMERCE;
1705;2011;0;52410;SC;78960;0;0;0;0;0;0;;;COMMERCE;
3908;2011;0;51460;SC;38421;0;0;0;0;0;0;;;COMMERCE;2
2275;2012;1;52310;SC;18;0;0;0;0;0;0;;;COMMERCE;
258;2012;0;0;SC;100997;0;0;1;0;1;1;62;124;COMMERCE;0
3504;2012;1;50300;SC;70733;0;0;0;0;0;0;;1;COMMERCE;0
4665;2012;0;74110;DC;376;0;0;4;0;0;4;;;COMMERCE;
1398;2012;1;52485;SD;122079;0;0;0;0;0;0;;;COMMERCE;0
1994;2013;1;55301;SC;512;0;0;0;0;0;0;;;COMMERCE;0
1674;2013;1;17409;SC;16567;0;0;0;0;1;0;;4;COMMERCE;0
2789;2014;0;50500;DCTX;108008;1;1;4;0;0;4;;;COMMERCE;0
2813;2014;1;51382;SC;4000;0;0;0;0;0;0;;;COMMERCE;0
2589;2015;0;51190;SC;72840;0;0;0;0;0;0;;1;COMMERCE;0
425;2015;1;27100;SC;6268894;0;0;1;0;0;1;;4;COMMERCE;1
1422;2015;0;22110;DCTX;10680;1;1;4;0;0;4;;;COMMERCE;1
2650;2016;0;36220;SD;86290;0;0;0;0;0;0;;;COMMERCE;0
4247;2016;0;45211;DCTX;34980;1;1;4;0;0;4;;;COMMERCE;0
4248;2016;0;45211;SD;159610;0;0;1;0;0;1;51;110;COMMERCE;
3439;2016;1;26130;SD;27774;0;0;0;0;0;0;;;INDUSTRIE;
3349;2016;0;50300;SD;18142;0;0;0;0;0;0;;;INDUSTRIE;
427;2016;0;26130;SD;16027516;0;0;0;0;0;0;;31;INDUSTRIE;
2639;2016;0;85120;SD;85373;0;0;0;0;0;0;;1;INDUSTRIE;
827;2004;0;55110;SC;184250;0;0;0;1;1;0;;;INDUSTRIE;
1623;2004;1;17110;SC;114604;0;0;0;0;0;1;;108;INDUSTRIE;
3800;2004;1;45211;SC;18402;0;0;0;0;0;0;;11;INDUSTRIE;
3560;2005;0;51110;SD;1727;0;0;0;0;0;0;;;INDUSTRIE;
563;2005;1;51430;SC;228142;0;0;0;0;0;0;;;INDUSTRIE;2
2629;2005;0;67200;SC;32418;0;0;0;0;0;0;;;INDUSTRIE;
4565;2005;0;29140;E;0;0;0;0;0;0;0;;;INDUSTRIE;3
3394;2005;1;17110;SC;167241;0;0;0;0;0;1;;16;INDUSTRIE;0
2504;2006;0;29230;DCTX;100791;1;1;4;0;0;4;;;INDUSTRIE;0
1448;2015;1;72100;SC;9540335;0;0;0;1;1;0;1;12;INDUSTRIE;1
3449;2013;0;50300;SD;913;0;0;0;0;0;0;;;SERVICES;1
2950;2016;0;52470;SD;290;0;0;0;0;0;0;;;SERVICES;1
756;2016;0;51651;SD;245897;0;0;0;0;0;0;;;SERVICES;
4089;2008;1;52460;SC;29764;0;0;0;0;0;0;;;SERVICES;
1285;2006;0;60100;SC;41001;0;0;0;0;0;0;;;SERVICES;0
3108;2012;1;55110;SC;3640656;0;0;0;0;0;0;;;SERVICES;0
4857;2016;0;15331;SD;4293628;0;0;1;0;0;2;54;157;SERVICES;0
1911;2013;0;67120;SC;1000;0;0;0;0;0;0;;;SERVICES;0
806;2008;1;55110;SC;6100000;0;0;0;1;1;0;;;SERVICES;0
3145;2006;0;55110;SC;73565;0;0;0;0;0;0;;;SERVICES;0
204;2006;1;45211;SC;31092;0;0;0;0;0;0;;32;SERVICES;0
983;2011;0;74140;SC;17550;0;0;0;0;0;0;;;COMMERCE;0
4795;2011;0;17110;DCTX;15000;1;1;4;0;0;4;;;SERVICES;0
4487;2013;0;74120;SD;766;0;0;0;0;0;;;;SERVICES;
3646;2009;0;51470;SC;3911;0;0;0;0;0;0;;;COMMERCE;1
457;2008;0;17210;SD;27739;0;0;0;0;0;0;;;COMMERCE;1
1235;2008;1;50200;SC;109584;0;0;0;0;0;1;;;COMMERCE;0
702;2008;1;20100;SD;10006;0;0;0;0;0;0;;;COMMERCE;0
3676;2009;1;18100;SC;23843;0;0;0;0;0;0;;;COMMERCE;1
813;2011;1;63300;SD;25436;0;0;0;0;0;0;;;COMMERCE;0
2939;2011;1;51540;SC;21097;0;0;0;0;0;0;;;COMMERCE;0
1572;2011;0;45310;DC;29;0;0;3;0;0;4;;;COMMERCE;0
2774;2012;0;51532;SC;10965;0;0;0;0;0;0;;;COMMERCE;0
3367;2012;0;20100;SC;79368;0;0;0;1;1;1;1;93;COMMERCE;0
2454;2013;1;52460;SC;181539;0;0;0;0;0;1;1;81;COMMERCE;0
3841;2013;0;64202;SC;187865;0;0;0;0;0;0;;;COMMERCE;0
4177;2013;0;72500;SD;3508;0;0;0;0;0;0;;;COMMERCE;0
1063;2013;1;19100;SC;30000;0;0;0;0;0;0;;;COMMERCE;0
2131;2014;0;52111;DCTX;34414;1;1;4;1;1;4;;;COMMERCE;0
1726;2015;1;29120;SD;25596;0;0;0;0;0;0;;7;COMMERCE;0
1767;2008;0;50300;SC;726;0;0;0;0;0;0;;;COMMERCE;0
3552;2016;0;21110;SD;27474;0;0;0;0;0;0;;;COMMERCE;0
4281;2016;0;28110;SD;16938;0;0;0;0;0;0;;;COMMERCE;
3235;2016;0;74302;SD;30808;0;0;0;0;0;0;;;COMMERCE;
144;2016;0;25220;SD;3002076;0;0;1;1;1;1;;12;COMMERCE;
3043;2004;0;52500;SC;10752;0;0;0;0;0;0;;;COMMERCE;
4750;2005;1;70110;SC;195414;0;0;0;0;0;0;;;COMMERCE;
1453;2005;1;70110;SC;122735;0;0;0;0;0;2;;;COMMERCE;
3049;2010;1;52310;SC;47589;0;0;0;0;0;0;;;COMMERCE;
126;2012;0;26510;SC;847250;0;0;0;0;0;0;;;INDUSTRIE;2
2145;2016;0;55110;DC;183971;0;0;4;0;0;4;;;INDUSTRIE;
3207;2006;0;51110;SD;134260;0;0;0;0;0;0;;;INDUSTRIE;
1694;2009;0;52485;SC;1724;0;0;0;0;0;0;;;INDUSTRIE;0
1597;2009;1;51660;SC;377149;0;0;0;0;0;0;;;INDUSTRIE;0
4169;2013;0;17403;SD;14242;0;0;0;0;0;0;;;INDUSTRIE;0
459;2013;0;51110;SC;57677;0;0;0;0;0;2;;;INDUSTRIE;0
2453;2016;1;52310;SD;129982;0;0;0;0;0;0;;;INDUSTRIE;0
4295;2004;1;20300;SC;36222;0;0;0;1;1;0;;;INDUSTRIE;0
1303;2009;1;51532;SC;100000;0;0;0;0;0;0;;;COMMERCE;4
3444;2004;1;18210;SD;791;0;0;0;0;0;;;;COMMERCE;1
4363;2008;1;1111;SC;793160;0;0;1;0;0;1;;32;COMMERCE;0
1690;2016;0;25210;SD;1624545;0;0;0;0;0;0;;;COMMERCE;0
378;2009;1;51150;SC;144009;0;0;0;0;0;0;;29;COMMERCE;0
2747;2015;0;52310;SD;37490;0;0;0;0;0;0;;;COMMERCE;0
3844;2007;0;85310;SD;565;0;0;0;0;0;0;;;COMMERCE;0
2265;2016;0;52485;SD;55875;0;0;0;0;0;0;;;INDUSTRIE;0
2643;2009;0;28520;SC;46821;0;0;0;0;0;1;;62;INDUSTRIE;0
579;2013;1;51660;SC;29505;0;0;0;0;0;0;;;INDUSTRIE;0
4501;2012;0;52431;SC;6219;0;0;0;0;0;0;;;INDUSTRIE;1
384;2015;0;17110;DCTX;282618;1;1;4;0;0;4;;;INDUSTRIE;0
2654;2007;1;52310;SC;18943;0;0;0;0;0;0;;;COMMERCE;0
2282;2006;0;51422;SC;37426;0;0;0;0;0;0;;;COMMERCE;0
439;2006;1;52111;SC;18054;0;0;0;0;0;0;;;COMMERCE;0
1832;2007;0;71100;SD;3870;0;0;0;0;0;0;;;COMMERCE;0
2389;2007;0;52310;SC;15290;0;0;1;0;0;0;32;63;COMMERCE;0
2513;2007;1;50300;SC;121469;0;0;0;0;0;1;;2;COMMERCE;0
1557;2007;1;52420;SC;27030;0;0;0;1;1;0;;;COMMERCE;
4901;2007;0;36142;DC;61739;0;0;2;0;0;4;62;336;COMMERCE;4
1537;2008;0;91110;SD;489665;0;0;0;0;0;0;;;COMMERCE;1
3414;2008;1;74120;SD;2236;0;0;0;0;0;0;;;COMMERCE;4
4097;2008;0;17110;SC;344577;0;0;0;0;0;1;;84;COMMERCE;
767;2008;1;50300;SC;204535;0;0;0;0;0;1;;7;INDUSTRIE;
658;2008;1;50300;SC;11425;0;0;0;0;0;0;;;INDUSTRIE;
166;2008;1;32300;SC;2525940;0;0;0;0;0;1;;4;INDUSTRIE;
2516;2009;0;20100;SC;50437;0;0;0;0;0;0;;;INDUSTRIE;
3626;2009;1;63300;SC;464605;0;0;0;0;0;0;;;INDUSTRIE;1
3597;2010;0;51470;SC;1993;0;0;0;0;0;0;;;SERVICES;0
1432;2010;0;52330;SC;124291;0;0;0;1;1;1;;62;SERVICES;0
1987;2010;1;55110;SC;757787;0;0;1;0;0;1;;;SERVICES;1
4616;2010;1;52310;SC;432057;0;0;0;0;0;1;;31;SERVICES;0
2170;2011;1;51640;SC;108607;0;0;0;0;0;0;;63;SERVICES;0
1122;2011;0;70120;SD;1823;0;0;0;0;0;0;;;SERVICES;0
757;2011;1;15331;SC;18767449;0;0;0;1;1;1;;108;SERVICES;0
741;2011;0;93050;SC;4821;0;0;0;0;0;0;;;SERVICES;0
4788;2012;1;1411;SC;848839;0;0;0;0;0;1;;;SERVICES;0
4626;2012;1;52410;SC;14947;0;0;0;0;0;0;;;SERVICES;
2482;2012;1;52310;SC;114554;0;0;0;0;0;0;1;2;SERVICES;
4116;2012;1;52460;SC;37564;0;0;0;0;0;0;;1;SERVICES;
3649;2012;0;51470;SC;54064;0;0;0;0;0;0;;1;SERVICES;0
315;2014;1;74203;SC;31297088;0;0;0;0;0;0;;;SERVICES;
1245;2014;1;71100;SC;839771;0;0;0;1;1;0;10;;SERVICES;
1790;2014;1;25210;SC;655589;0;0;0;0;0;0;1;1;SERVICES;
4521;2015;0;28710;SC;80301;0;0;0;0;0;0;;;SERVICES;
1261;2015;1;18100;SC;15184;0;0;0;1;1;0;;1;SERVICES;
3573;2012;0;11101;SC;1828581;0;0;0;0;0;0;;;INDUSTRIE;
3688;2009;0;52460;SC;450000;0;0;0;0;0;0;;;INDUSTRIE;
744;2007;0;15110;DCTX;604810;1;1;4;0;0;4;;;INDUSTRIE;
2624;2007;1;67200;SC;116219;0;0;0;0;0;0;;32;SERVICES;0
3132;2007;0;52240;SC;213003;0;0;0;0;0;1;;31;SERVICES;0
383;2014;0;52410;SC;3505;0;0;0;0;0;0;;;SERVICES;0
2657;2008;0;50200;SC;13800;0;0;0;0;0;1;;7;SERVICES;4
1619;2010;0;26700;DCTX;56;1;1;4;0;0;4;;;SERVICES;4
1237;2010;1;74203;SC;72206;0;0;0;0;0;0;;;SERVICES;
1237;2008;0;74203;SC;70407;0;0;0;0;0;0;;;SERVICES;
4146;2010;1;74203;SC;170419;0;0;0;0;0;0;;10;SERVICES;0
4284;2010;0;52420;SC;25337;0;0;0;0;0;0;;;SERVICES;1
4962;2007;0;36150;SC;10295;0;0;0;0;0;3;;;SERVICES;0
841;2007;1;17110;SC;4907750;0;0;0;0;0;0;;;SERVICES;1
2607;2010;0;85144;SD;11201;0;0;0;0;0;0;;;SERVICES;1
1047;2013;0;28110;DCTX;44314;1;1;4;0;0;4;;;SERVICES;1
3290;2011;1;52320;SC;8733;0;0;0;0;0;0;;;SERVICES;0
2866;2009;1;52410;SC;181801;0;0;0;0;0;0;;;SERVICES;1
654;2008;1;45310;SC;225193;0;0;0;0;0;1;;34;SERVICES;0
3054;2007;0;51460;SC;353219;0;0;0;0;0;2;;238;SERVICES;1
278;2011;0;0;SD;417;0;0;0;0;0;0;;;SERVICES;1
767;2011;1;50300;SC;283773;0;0;0;0;0;1;;15;SERVICES;0
3610;2014;0;70110;SC;30000;0;0;0;0;0;0;;;SERVICES;3
4995;2006;0;52111;SC;189440;0;0;0;0;0;0;;;SERVICES;0
4124;2008;0;52470;SC;37999;0;0;0;0;0;0;;;SERVICES;
2703;2011;0;18221;SC;310117;0;0;1;0;1;1;32;93;TOURISME;
4837;2014;1;72100;SC;1214254;0;0;0;0;0;0;;2;TOURISME;
1034;2005;1;26700;SC;2730254;0;0;1;0;0;1;7;7;TOURISME;
3061;2005;0;85120;SC;58198;0;0;0;0;0;0;;;TOURISME;
2016;2007;1;51460;SC;101692;0;0;0;0;0;0;;3;TOURISME;
330;2007;0;51430;DC;2235626;0;0;4;0;0;4;;123;TOURISME;
3823;2007;0;85144;SC;114904;0;0;1;0;0;1;62;93;TOURISME;
3270;2008;1;17403;SC;289758;0;0;0;0;0;1;;29;TOURISME;
4505;2008;1;52111;SC;25831;0;0;0;0;0;0;;;TOURISME;
3347;2009;0;52450;SC;22675;0;0;0;0;0;0;;;TOURISME;
1905;2009;0;45310;SC;25784;0;0;0;0;0;0;;;TOURISME;
2654;2009;0;52310;SC;11452;0;0;0;0;0;0;;;TOURISME;
238;2010;1;52484;SD;127425;0;0;0;0;0;0;;;COMMERCE;2
3820;2011;1;31200;SC;683;0;0;0;0;0;0;;;COMMERCE;2
2375;2011;0;52111;SC;18045;0;0;0;0;0;0;;1;COMMERCE;3
2778;2013;1;45211;SC;371732;0;0;0;0;0;0;;;INDUSTRIE;4
4839;2013;1;52485;SC;935718;0;0;0;0;0;0;;3;INDUSTRIE;3
1590;2013;1;55110;SC;924210;0;0;0;0;0;0;;31;INDUSTRIE;4
4878;2014;0;19301;DC;542;0;0;4;0;0;4;;;INDUSTRIE;4
1266;2015;0;20300;SC;53612;0;0;0;0;0;0;;;INDUSTRIE;
4494;2016;0;18230;SD;37453;0;0;0;0;0;0;3;33;INDUSTRIE;
1567;2015;0;51382;SC;10000000;0;0;0;0;0;0;;;INDUSTRIE;
2995;2015;0;52460;SC;23639;0;0;0;0;0;0;;;INDUSTRIE;
1523;2009;1;52450;SC;149051;0;0;0;0;0;0;;;INDUSTRIE;
2297;2012;1;52310;SC;23821;0;0;0;0;0;0;;1;INDUSTRIE;1
4900;2009;0;45442;SC;1954;0;0;0;0;0;0;;;INDUSTRIE;0
1438;2012;0;74110;SD;111;0;0;0;0;0;0;;;COMMERCE;0
1872;2011;1;74140;SC;252963;0;0;0;0;0;0;;1;COMMERCE;0
2203;2008;1;72100;SC;81046;0;0;0;0;0;0;;;COMMERCE;0
3240;2009;0;29540;SC;6339;0;0;0;0;0;0;;;COMMERCE;0
4770;2014;1;37200;SC;41025;0;0;0;0;0;0;;;COMMERCE;
4113;2014;0;70110;DCTX;707;1;1;4;0;0;4;;;COMMERCE;
4932;2005;1;50300;SC;29594;0;0;0;0;0;2;;;COMMERCE;
2098;2013;1;51540;SC;7367191;0;0;0;0;0;0;;10;SERVICES;
2274;2008;1;52460;SC;30610;0;0;0;0;0;0;;;SERVICES;0
2217;2011;0;15812;SC;46118;0;0;0;1;1;0;;1;COMMERCE;0
631;2014;1;45310;SC;174790;0;0;0;0;0;1;;29;COMMERCE;1
1906;2016;0;51110;SD;124964;0;0;0;0;0;0;;;COMMERCE;0
3951;2008;0;1411;SC;6282;0;0;0;0;0;0;;;COMMERCE;1
1923;2013;0;0;SD;2266;0;0;0;0;0;0;;;COMMERCE;1
1931;2013;0;21110;SD;2744;0;0;0;0;0;0;;;COMMERCE;0
1589;2008;0;51310;SC;6743;0;0;0;0;0;2;;;COMMERCE;1
3147;2011;0;52111;SC;22953;0;0;0;0;0;1;;22;COMMERCE;1
2919;2007;0;74120;SC;81435;0;0;0;0;0;0;;;SERVICES;1
1719;2016;0;51532;SD;53675;0;0;0;0;0;0;;;SERVICES;0
504;2016;0;28720;SD;1480209;0;0;0;0;0;0;;;SERVICES;0
3304;2004;1;51382;SC;715105;0;0;1;1;1;1;;;SERVICES;0
927;2004;0;74110;SC;62773;0;0;0;0;0;0;;;SERVICES;0
3489;2004;0;51410;SD;4603;0;0;0;0;0;2;;;SERVICES;0
4408;2005;0;52431;SD;1719;0;0;0;0;0;0;;;COMMERCE;0
844;2005;1;50300;SC;82687;0;0;0;0;0;0;;;COMMERCE;0
1552;2005;1;51652;SC;1692337;0;0;0;0;0;1;;84;COMMERCE;0
1230;2006;0;28520;SC;3465;0;0;0;0;0;0;;32;COMMERCE;3
2999;2006;0;17110;SC;54247;0;0;0;0;0;0;;;COMMERCE;
4007;2006;1;45220;SC;235739;0;0;0;0;0;1;;57;COMMERCE;
2005;2006;1;51440;SD;8878;0;0;0;0;0;0;;;COMMERCE;
1063;2007;1;19100;SD;55;0;0;0;0;0;0;;;COMMERCE;
4881;2007;1;71310;SC;41616;0;0;0;0;0;0;;;COMMERCE;
4125;2007;1;92610;SC;1373738;0;1;0;0;0;4;;215;COMMERCE;
3841;2008;0;64202;SC;227566;0;0;0;0;0;0;;12;COMMERCE;
596;2009;1;50300;SC;1520254;0;0;0;0;0;1;;62;COMMERCE;
994;2009;0;52310;SD;582754;0;0;0;0;0;0;;19;COMMERCE;
1404;2009;1;25110;SC;295895;0;0;0;0;0;0;;;COMMERCE;
2129;2010;0;60241;SC;1540;0;0;0;0;0;0;;;COMMERCE;
291;2010;1;50300;SC;370048;0;0;0;0;0;0;;;COMMERCE;
3278;2010;0;74110;SC;459230;0;0;0;0;0;0;;;COMMERCE;
3019;2010;0;17110;SD;395625;0;0;1;0;0;0;47;48;COMMERCE;
776;2010;1;26140;SD;2853;0;0;0;0;0;0;;;COMMERCE;
3355;2011;1;72200;SC;352329;0;0;0;0;0;1;;32;COMMERCE;
2110;2012;1;63400;SC;3017205;0;0;0;0;0;0;;1;COMMERCE;
269;2013;0;67120;SC;1794784;0;0;0;0;0;0;;32;COMMERCE;
331;2013;0;67120;SC;560;0;0;0;0;0;0;;;COMMERCE;
4594;2012;0;28110;SD;2979;0;0;0;0;0;2;;;COMMERCE;0
728;2011;0;52431;SD;1863;0;0;0;0;0;2;;;COMMERCE;0
1258;2012;1;24410;SC;8022714;0;0;0;0;0;0;;2;COMMERCE;0
1634;2011;1;55110;SC;3927544;0;0;0;1;1;0;;;COMMERCE;
4798;2008;1;31101;SC;587905;0;0;0;0;0;0;;22;COMMERCE;
1475;2016;0;74140;SD;359930;0;0;0;0;0;0;;;COMMERCE;
1491;2011;1;74203;SD;3377;0;0;0;0;0;0;;1;COMMERCE;
2987;2015;0;19100;SC;322532;0;1;1;0;0;4;62;270;COMMERCE;
4628;2014;0;55110;SC;35000;0;0;0;0;0;0;;;COMMERCE;
3006;2008;1;20200;SC;43702;0;0;0;0;0;0;;;COMMERCE;0
4201;2008;0;74203;SD;142752;0;0;0;0;0;0;;;COMMERCE;
3369;2010;0;25220;SC;32135;0;0;1;0;1;1;32;81;INDUSTRIE;
4268;2008;1;51210;SC;3703605;0;0;0;0;0;0;;;INDUSTRIE;
3971;2012;1;72100;SC;25178;0;0;0;0;0;0;;;INDUSTRIE;
2957;2008;1;55301;SC;110892;0;0;1;0;0;1;73;132;INDUSTRIE;0
2574;2016;0;52439;SD;241;0;0;0;0;0;2;;;INDUSTRIE;
1178;2014;1;51532;SC;397532;0;0;0;0;0;0;;;INDUSTRIE;0
3472;2013;1;17530;SC;4063805;0;0;0;0;0;0;;9;INDUSTRIE;0
4387;2004;1;45211;SC;21661;0;0;0;0;0;0;;;INDUSTRIE;1
337;2016;0;51531;SD;165832;0;0;1;0;0;0;4;35;INDUSTRIE;1
2356;2016;0;45211;SD;59877;0;0;0;0;0;0;;;INDUSTRIE;1
